code,category,name,unit,unit_price,notes
INT-9.1.4,التشطيبات الداخلية والأعمال المعمارية,كربستون خرساني سابق الصب 150مم شامل قاعدة 100مم,Lm,40.0,القسم 9 - تشطيبات الأرضيات / DIVISION 9 - FLOOR FINISHES | 150mm precast concrete curbstone incl 100mm concrete base | مصدر: عرض مشروع قلب نجد 2026
INT-9.1.5.1,التشطيبات الداخلية والأعمال المعمارية,عزل مائي مناطق رطبة - الأرضي حتى 57 (لياسة 20مم + طبقتين بيتومين مطاطي),m²,65.0,القسم 9 - تشطيبات الأرضيات / DIVISION 9 - FLOOR FINISHES | Wet area waterproofing - Ground to 57th floor (20mm screed + 2 coats rubberized  | مصدر: عرض مشروع قلب نجد 2026
INT-9.1.5.2,التشطيبات الداخلية والأعمال المعمارية,عزل مائي مناطق رطبة - دور نموذجي البرج الشمالي,m²,65.0,القسم 9 - تشطيبات الأرضيات / DIVISION 9 - FLOOR FINISHES | Wet area waterproofing - Typical floor North tower | مصدر: عرض مشروع قلب نجد 2026
INT-9.1.5.3,التشطيبات الداخلية والأعمال المعمارية,عزل مائي مناطق رطبة - من 54 إلى 56,m²,60.0,القسم 9 - تشطيبات الأرضيات / DIVISION 9 - FLOOR FINISHES | Wet area waterproofing - From 54th to 56th floor | مصدر: عرض مشروع قلب نجد 2026
INT-9.1.5.4,التشطيبات الداخلية والأعمال المعمارية,عزل مائي مناطق رطبة - من 25 إلى 56,m²,60.0,القسم 9 - تشطيبات الأرضيات / DIVISION 9 - FLOOR FINISHES | Wet area waterproofing - From 25th to 56th floor | مصدر: عرض مشروع قلب نجد 2026
INT-9.1.6.1,التشطيبات الداخلية والأعمال المعمارية,حشوات نحاس أرضية 10×25مم مصقولة للمصاعد,Lm,110.0,القسم 9 - تشطيبات الأرضيات / DIVISION 9 - FLOOR FINISHES | 10mm x 25mm BRASS flooring inserts polished for elevator (4910 4.1) | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.1,التشطيبات الداخلية والأعمال المعمارية,إصلاح وتوريد وتطبيق لياسة جدران 20مم - داخلي,m²,28.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | Repair/supply/apply 20mm wall plaster - INTERNAL | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.2,التشطيبات الداخلية والأعمال المعمارية,ألواح كسوة حجر رملي طبيعي 30مم، تشطيب مصنفر,m²,410.0,"القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | 30mm natural sandstone lining/cladding panel, honed finish (4271 4.1) | مصدر: عرض مشروع قلب نجد 2026"
INT-9.2.3.1,التشطيبات الداخلية والأعمال المعمارية,لوح نحاس 1.5مم لقائمة باب المصعد - قبو 3,m²,1150.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | 1.5mm BMT brass sheet lift door jamb/head polished - B3 (4940 4.31) | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.3.2,التشطيبات الداخلية والأعمال المعمارية,لوح نحاس 1.5مم لقائمة باب المصعد - قبو 2,m²,1150.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | 1.5mm BMT brass sheet lift door jamb/head polished - B2 | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.3.3,التشطيبات الداخلية والأعمال المعمارية,لوح نحاس 1.5مم لقائمة باب المصعد - قبو 1,m²,1150.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | 1.5mm BMT brass sheet lift door jamb/head polished - B1 | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.3.4,التشطيبات الداخلية والأعمال المعمارية,لوح نحاس 1.5مم لقائمة باب المصعد - الدور الأرضي,m²,1150.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | 1.5mm BMT brass sheet lift door jamb/head polished - Ground Floor | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.3.5,التشطيبات الداخلية والأعمال المعمارية,لوح نحاس 1.5مم لقائمة باب المصعد - ميزانين أرضي,m²,1150.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | 1.5mm BMT brass sheet lift door jamb/head polished - GF Mezz | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.4.1,التشطيبات الداخلية والأعمال المعمارية,قاطع ألمنيوم 6مم دهان رش - جدران كابينة المصعد,m²,550.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | Screen cut from 6mm BMT aluminum spray lacquered - Lift car walls | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.5.1,التشطيبات الداخلية والأعمال المعمارية,مرآة زجاج أمان مقوى درجة A - كابينة المصعد,m²,290.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | Grade A toughened vinyl-backed safety glass mirror - Lift car | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.6.1,التشطيبات الداخلية والأعمال المعمارية,ألواح ستانلس أسود تشطيب هيرلاين - كابينة المصعد,m²,650.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | Black stainless steel wall panels hairline finish - Lift car | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.7,التشطيبات الداخلية والأعمال المعمارية,إصلاح وتوريد وتطبيق لياسة جدران 20مم - خارجي (أقبية),m²,30.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | Repair/supply/apply 20mm wall plaster - EXTERNAL (basements) | مصدر: عرض مشروع قلب نجد 2026
INT-9.2.8,التشطيبات الداخلية والأعمال المعمارية,إصلاح وتوريد دهانات ومضاد كربنة - خارجي (أقبية),m²,28.0,القسم 9 - تشطيبات الجدران / DIVISION 9 - WALL FINISHES | Repair/supply/apply paint & anti-carbonation paint - EXTERNAL (basements) | مصدر: عرض مشروع قلب نجد 2026
INT-9.3.1,التشطيبات الداخلية والأعمال المعمارية,لياسة أسمنتية للأسقف (الأقبية والأرضي),m²,28.0,القسم 9 - تشطيبات الأسقف / DIVISION 9 - CEILING FINISHES | Cement plaster ceiling (all basements & GF) | مصدر: عرض مشروع قلب نجد 2026
INT-9.3.2,التشطيبات الداخلية والأعمال المعمارية,سقف شد PVC مع إضاءة LED وإطار ألمنيوم,m²,240.0,القسم 9 - تشطيبات الأسقف / DIVISION 9 - CEILING FINISHES | LUXU PVC stretch ceiling membrane w/ LED lighting & aluminium frame (5331 4.3) | مصدر: عرض مشروع قلب نجد 2026
INT-9.3.3,التشطيبات الداخلية والأعمال المعمارية,ألواح جبس 13مم - نظام قياسي,m²,85.0,القسم 9 - تشطيبات الأسقف / DIVISION 9 - CEILING FINISHES | 13mm plasterboard linings - standard system (5113 4.1) | مصدر: عرض مشروع قلب نجد 2026
INT-9.3.4,التشطيبات الداخلية والأعمال المعمارية,إصلاح وتوريد دهانات ومضاد كربنة - الأسقف,m²,23.0,القسم 9 - تشطيبات الأسقف / DIVISION 9 - CEILING FINISHES | Repair/supply/apply paint & anti-carbonation paint - Ceiling | مصدر: عرض مشروع قلب نجد 2026
INT-9.3.5,التشطيبات الداخلية والأعمال المعمارية,ألواح سقف ستانلس أسود هيرلاين - سقف كابينة المصعد,m²,650.0,القسم 9 - تشطيبات الأسقف / DIVISION 9 - CEILING FINISHES | Black stainless ceiling panels hairline finish - Lift car ceiling | مصدر: عرض مشروع قلب نجد 2026
INT-9.4.1,التشطيبات الداخلية والأعمال المعمارية,وزرة نحاسية من لوح 1.0مم بظهر خشب 18مم,Lm,180.0,"القسم 9 - الوزرات / DIVISION 9 - SKIRTING | Brass skirting formed out of 1.0mm BMT sheet, 18mm plywood backing (4910 4.8) | مصدر: عرض مشروع قلب نجد 2026"
INT-9.4.2,التشطيبات الداخلية والأعمال المعمارية,وزرة خرسانة ظاهرة 100×20مم مطابقة للأرضية,Lm,52.0,القسم 9 - الوزرات / DIVISION 9 - SKIRTING | 100mm ht x 20mm thick fair face concrete skirting to match floor | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.1,التشطيبات الداخلية والأعمال المعمارية,لوحة دليل قبو 500×1000مم؛ SG01,No,1900.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Basement directory signage 500x1000mm; SG01 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.2,التشطيبات الداخلية والأعمال المعمارية,لوحة دليل لوبي أرضي 500×1000مم؛ SG02,No,1900.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | GF lobby directory 500x1000mm; SG02 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.3,التشطيبات الداخلية والأعمال المعمارية,لوحة مواقف؛ SG06,No,650.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Parking signage; SG06 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.4,التشطيبات الداخلية والأعمال المعمارية,لوحة معلومات؛ SG07,No,1200.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Information signage; SG07 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.5,التشطيبات الداخلية والأعمال المعمارية,لوحة صالة؛ SG08,No,1200.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Lounge signage; SG08 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.6,التشطيبات الداخلية والأعمال المعمارية,لوحة فندق؛ SG09,No,1200.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Hotel signage; SG09 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.7,التشطيبات الداخلية والأعمال المعمارية,لوحة مصعد؛ SG10,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Lift signage; SG10 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.8,التشطيبات الداخلية والأعمال المعمارية,لوحة كبائن المصاعد؛ SG11,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Lift cars signage; SG11 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.9,التشطيبات الداخلية والأعمال المعمارية,لوحة مصاعد كبار الزوار؛ SG12,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | VIP lifts signage; SG12 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.10,التشطيبات الداخلية والأعمال المعمارية,لوحة مصلى رجال؛ SG18,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Male prayer room signage; SG18 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.11,التشطيبات الداخلية والأعمال المعمارية,لوحة مصلى نساء؛ SG19,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Female prayer room signage; SG19 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.12,التشطيبات الداخلية والأعمال المعمارية,لوحة دورة مياه رجال؛ SG20,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Male toilet signage; SG20 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.13,التشطيبات الداخلية والأعمال المعمارية,لوحة دورة مياه نساء؛ SG21,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Female toilet signage; SG21 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.14,التشطيبات الداخلية والأعمال المعمارية,لوحة دورة مياه ذوي احتياجات؛ SG22,No,620.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Accessible toilet signage; SG22 | مصدر: عرض مشروع قلب نجد 2026
INT-12.2.15,التشطيبات الداخلية والأعمال المعمارية,نقش خط عربي على ألواح حجر رملي,No,8500.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Arabic calligraphy engraving on sandstone panels (ID6-011) | مصدر: عرض مشروع قلب نجد 2026
INT-12.3.1,التشطيبات الداخلية والأعمال المعمارية,مغسلة تحت الكاونتر؛ SW-01,No,1800.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Undercounter washbasin; SW-01 | مصدر: عرض مشروع قلب نجد 2026
INT-12.3.2,التشطيبات الداخلية والأعمال المعمارية,وحدة صابون/هواء/ورق؛ SW-02,No,450.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Soap/air/paper module; SW-02 | مصدر: عرض مشروع قلب نجد 2026
INT-12.3.3,التشطيبات الداخلية والأعمال المعمارية,خلاط؛ SW-03,No,850.0,القسم 12 - التأثيث (لوحات، أدوات صحية، شاشة LED) / DIVISION  | Faucet; SW-03 | مصدر: عرض مشروع قلب نجد 2026
